12664|12665|36006
12664|12665|35972
12664|12665|35929
12664|12665|36007
12664|12665|35973
12694|12695|32394
12694|12695|32302
12694|12695|32301
12694|12695|32333
12694|12695|32393
12694|12695|32300
12812|12813|32336
12812|12813|32392
12812|12813|32391
12846|12847|64211
12870|12871|70122
12896|12897|80750
13082|13083|68721
13082|13083|68623
13082|13083|68720
13082|13083|68672
13360|13361|70157
13360|13361|70121
13398|13399|76573
13460|13461|36062
13460|13461|36061
13502|13503|35959
13502|13503|36050
13502|13503|35960
13502|13503|36051
13530|13531|35920
13530|13531|35946
13530|13531|35945
13530|13531|36123
13530|13531|36082
13530|13531|36083
13596|13597|64225
13606|13607|81244
13628|13629|84367
13658|13659|64228
13814|13815|64223
13814|13815|83010
14046|14047|70112
14064|14065|83194
14144|14145|33517
14144|14145|33518
14144|14145|33582
14144|14145|33583
14198|14199|85288
14244|14245|85286
14258|14259|85295
14304|14305|70660
14304|14305|67977
14304|14305|67911
14304|14305|70661
14394|14395|68751
14394|14395|68752
14542|14543|81238
14566|14567|84360
14598|14599|79616
14598|14599|79638
14684|14685|84366
14708|14709|83191
14986|14987|81589
15010|15011|81234
15022|15023|83189
15056|15057|84355
15132|15133|79649
15302|15303|33575
15302|15303|33576
15302|15303|26589
15302|15303|33524
15302|15303|33525
15356|15357|26583
15390|15391|36042
15390|15391|35954
15390|15391|36043
15390|15391|35953
15430|15431|80736
15448|15449|79643
15546|15547|64230
15648|15649|70111
15648|15649|70154
15662|15663|26580
15700|15701|84330
15704|15705|68742
15704|15705|68670
15704|15705|68741
15704|15705|68624
15704|15705|79648
15704|15705|68707
15704|15705|79615
15818|15819|79598
15846|15847|70097
15846|15847|70138
15866|15867|84373
15968|15969|83195
16108|16109|70078
16216|16217|36514
16400|16401|36048
16400|16401|36049
16520|16521|70083
16790|16791|32335
16790|16791|32299
16790|16791|32297
16790|16791|32298
16790|16791|32412
16790|16791|32413
16982|16983|52781
16982|16983|67915
17012|17013|79597
17042|17043|70100
17042|17043|70159
17140|17141|84320
17196|17197|68740
17196|17197|68739
17196|17197|68627
17214|17215|68718
17214|17215|68719
17214|17215|68668
17364|17365|70099
17378|17379|80740
17378|17379|64234
17420|17421|76566
17542|17543|79629
17564|17565|32332
17564|17565|70656
17564|17565|70657
17564|17565|32444
17564|17565|32443
17710|17711|36070
17710|17711|36071
17756|17757|81587
17968|17969|79619
17974|17975|32400
17974|17975|32290
17974|17975|32288
17974|17975|32331
17974|17975|32289
17974|17975|32399
17980|17981|58618
17980|17981|86001
17980|17981|58619
18018|18019|58616
18018|18019|58617
18168|18169|68732
18168|18169|68733
18168|18169|81233
18216|18217|86002
18250|18251|80728
18488|18489|64219
18530|18531|52780
18552|18553|36140
18552|18553|35927
18552|18553|36060
18552|18553|36139
18552|18553|36059
18682|18683|32408
18682|18683|32264
18682|18683|32266
18682|18683|32330
18682|18683|32265
18682|18683|32407
18824|18825|32401
18824|18825|32325
18824|18825|32307
18824|18825|32309
18824|18825|32308
18824|18825|32402
18898|18899|86657
18956|18957|84332
18958|18959|85292
19178|19179|83199
19180|19181|70658
19180|19181|70659
19224|19225|36017
19224|19225|36016
19226|19227|36496
19278|19279|80742
19290|19291|36137
19290|19291|36138
19290|19291|35924
19300|19301|79601
19308|19309|67917
19316|19317|84385
19368|19369|36019
19368|19369|36018
19402|19403|76570
19468|19469|84354
19542|19543|70105
19608|19609|83218
19638|19639|83196
19694|19695|81237
19694|19695|76602
19696|19697|84369
19696|19697|70082
19728|19729|36107
19728|19729|36106
19758|19759|64222
